402050, 3.3397e+006, -0, -0.0802, 10.1667, 16.334, 9.03335, -10.2376, 4.72585
403510, 3.3399e+006, 0, -0.1003, 10.1667, 18.7081, 10.8888, -13.2557, 5.56755
405160, 3.34e+006, -0, -0.1198, 10.1667, 28.9959, 10.0894, -12.8361, 8.60351
407090, 3.3402e+006, 0, -0.13, 10.1667, 31.6861, 6.23319, -9.02128, 9.39971
409250, 3.3402e+006, -0, -0.13, 10.1667, 32.8289, 3.85365, -5.59853, 9.74743
411650, 3.3401e+006, 0, -0.1295, 10.1667, 33.1153, 2.37664, -5.56022, 9.82423
414420, 3.3399e+006, -0, -0.1006, 10.1667, 25.0453, 1.67164, -7.69886, 7.45296
417610, 3.3398e+006, 0, -0.1, 10.1667, 24.6892, 0.919313, -8.87912, 7.33674
364050, 3.3418e+006, -0, -0.0606, 10.1667, 16.1117, 2.31772, -10.8478, 4.77814
366450, 3.3417e+006, 0, -0.0702, 10.1667, 16.1092, 6.44281, -10.9113, 4.76578
368760, 3.3416e+006, -0, -0.08, 10.1667, 16.1088, 8.51294, -13.5978, 4.76531
370880, 3.3417e+006, 0, -0.0895, 10.1667, 18.7259, 11.5079, -16.6536, 5.62437
372650, 3.3416e+006, -0, -0.0902, 10.1667, 22.5354, 11.6738, -11.7038, 6.72893
374110, 3.3415e+006, 0, -0.0998, 10.1667, 23.987, 9.949, -9.6065, 7.15777
375420, 3.3415e+006, -0, -0.11, 10.1667, 20.95, 11.0166, -9.99518, 6.24483
376680, 3.3415e+006, 0, -0.1198, 10.1667, 27.8791, 10.898, -10.6792, 8.34545
377930, 3.3415e+006, -0, -0.1297, 10.1667, 31.6201, 7.7595, -6.69087, 9.46554
379210, 3.3417e+006, 0, -0.1298, 10.1667, 32.1975, 6.35819, -5.73373, 9.63337
380540, 3.3419e+006, -0, -0.1298, 10.1667, 32.1831, 5.94157, -5.99687, 9.63338
381930, 3.3421e+006, 0, -0.1298, 10.1667, 32.1366, 5.69616, -6.29158, 9.62293
383370, 3.3423e+006, -0, -0.1297, 10.1667, 32.1883, 5.42787, -6.11198, 9.63917
384870, 3.3426e+006, 0, -0.1294, 10.1667, 31.9799, 5.49036, -6.70939, 9.57426
386420, 3.3428e+006, -0, -0.12, 10.1667, 32.2563, 5.58782, -5.2332, 9.65323
388030, 3.3429e+006, 0, -0.1194, 10.1667, 31.6153, 5.76614, -8.91877, 9.41719
389630, 3.3429e+006, -0, -0.1098, 10.1667, 23.6132, 7.9018, -11.5358, 7.16775
391150, 3.3428e+006, 0, -0.0997, 10.1667, 25.3687, 9.95276, -3.3857, 7.56674
